Time,SST
20240719,9.4
20240720,9.54
20240721,9.9
20240722,10.32
20240723,10.49
20240724,11.28
20240725,11.03
20240726,10.96
20240727,10.98
20240728,11.1
20240729,11.11
20240730,9.59
20240731,9.69
