Time,SST
20240628,7.1
20240629,7.85
20240630,7.84
20240701,7.84
20240702,7.85
20240703,7.75
20240704,7.13
20240705,7.12
20240706,7.19
20240707,7.25
20240708,8.2
20240709,8.37
20240710,8.43
20240711,8.55
20240712,8.44
20240713,8.32
20240714,8.06
20240715,8.17
20240716,8.54
20240717,8.92
20240718,9
20240719,9.43
20240720,9.84
20240721,9.92
20240722,10.13
20240723,10.21
20240724,9.97
20240725,9.62
20240726,9.9
20240727,10.18
20240728,10.42
20240729,10.2
20240730,10.03
20240731,10.1
